indice_tiempo,par_origen_destino,viajes,asientos,pasajeros
2019,Lavallol-Villa Carlos Paz,59,3424,3106
2019,Libertador General San Martin-Caba,57,3350,3112
2019,Lincoln-Ciudad Autónoma De Buenos Aires,305,13242,6955
2019,Los Antiguos-Comodoro Rivadavia,299,15517,7327
2019,Los Toldos-Ciudad Autónoma De Buenos Aires,233,8859,5654
2019,Lpa-Ciudad Autónoma De Buenos Aires,49,2212,1849
2019,Macia-Ciudad Autónoma De Buenos Aires,658,37498,29046
2019,Mar De Ajó-Avellaneda,69,4132,3772
2019,Mar De Ajó-Ciudad Autónoma De Buenos Aires,4840,239594,176670
2019,Mar Del Plata-Caba,167,3908,2811
2019,Mar Del Plata-Ciudad Autónoma De Buenos Aires,10016,411672,271271
2019,Mar Del Plata-Ciudadela,645,34151,17404
2019,Mar Del Plata-Clorinda,235,13712,19598
2019,Mar Del Plata-Comodoro Rivadavia,312,18291,21255
2019,Mar Del Plata-Córdoba,718,41284,35150
2019,Mar Del Plata-Ezeiza,473,27420,14130
2019,Mar Del Plata-Mendoza,329,18385,18691
2019,Mar Del Plata-Neuquén,448,19264,18452
2019,Mar Del Plata-Paraná,1766,99236,98858
2019,Mar Del Plata-Posadas,156,9150,7374
2019,Mar Del Plata-Rosario,1271,67818,37343
2019,Mar Del Plata-San Carlos De Bariloche,353,15375,15368
2019,Mar Del Plata-San Juan,340,15434,14297
2019,Mar Del Plata-San Miguel,720,37128,23231
2019,Mar Del Plata-San Miguel De Tucumán,758,44074,33124
2019,Mar Del Plata-Santa Rosa,252,14384,11122
2019,Mar Del Plata-Villa Carlos Paz,177,10205,9555
2019,Mar Del Tuyu-Ciudad Autónoma De Buenos Aires,208,10154,8538
2019,Mburucuya-Ciudad Autónoma De Buenos Aires,198,11586,7791
2019,Mendoza-Bahia Blanca,57,3153,3603
2019,Mendoza-Bermejo,382,21098,12419
2019,Mendoza-Caleta Olivia,339,19486,27872
2019,Mendoza-Caucete,262,15751,3431
2019,Mendoza-Chilecito,358,21862,14875
2019,Mendoza-Ciudad Autónoma De Buenos Aires,3930,194560,191242
2019,Mendoza-Córdoba,4187,230193,221231
2019,Mendoza-El Chocon,307,12942,10474
2019,Mendoza-Formosa,400,22876,35066
2019,Mendoza-La Plata,849,48353,43279
2019,Mendoza-La Quiaca,74,4358,3925
2019,Mendoza-Mar Del Plata,690,39671,38809
2019,Mendoza-Monte Hermoso,50,2898,3635
2019,Mendoza-Orán,449,25858,38714
2019,Mendoza-Paraná,651,31299,29284
2019,Mendoza-Puerto Iguazú,334,19360,28578
2019,Mendoza-Punta Alta,355,19975,23837
2019,Mendoza-Rio Gallegos,627,35913,50532
2019,Mendoza-Rosario,631,37481,31651
2019,Mendoza-Salta,325,13870,12992
2019,Mendoza-Salvador Mazza,947,54775,67033
2019,Mendoza-San Carlos De Bariloche,367,20204,15721
2019,Mendoza-San Jose De Jachal,292,13494,11206
2019,Mendoza-San Juan,6319,337184,130418
2019,Mendoza-San Miguel De Tucumán,339,18882,20616
2019,Mendoza-San Salvador De Jujuy,571,32651,37443
2019,Mendoza-Santa Rosa,238,14143,6415
2019,Mendoza-Vallecito,71,4300,886
2019,Mendoza-Villa Dolores,155,8885,6495
2019,Mendoza-Villa Gesell,70,4156,3390
2019,Mendoza-Villa Maria,190,9699,8347
2019,Mercedes-Ciudad Autónoma De Buenos Aires,91,4790,2744
2019,Mercedes-La Plata,370,13808,10886
2019,Mina Alumbrera-San Miguel De Tucumán,51,1999,747
2019,Mina Clavero-Ciudad Autónoma De Buenos Aires,1288,45071,40477
2019,Mina Clavero-Rio Cuarto,145,4640,2959
2019,Miramar-Ciudad Autónoma De Buenos Aires,2588,115689,65343
2019,Miramar-Ciudadela,697,28364,16956
2019,Mocoreta-Santa Fe,309,17783,12542
2019,Monte Caseros-Ciudad Autónoma De Buenos Aires,1025,58940,46799
2019,Monte Caseros-Córdoba,343,19775,30761
2019,Monte Caseros-La Plata,376,21677,18385
2019,Monte Caseros-Rosario,356,20785,20028
2019,Monte Hermoso-Ciudad Autónoma De Buenos Aires,416,17882,16052
2019,Monte Hermoso-Mendoza,48,2721,3258
2019,Moron-Caba,64,2802,1645
2019,Morteros-Ciudad Autónoma De Buenos Aires,361,20937,19772
2019,Necochea-Ciudad Autónoma De Buenos Aires,3448,157879,103244
2019,Neuquén-Anelo,87,1520,1034
2019,Neuquén-Bahia Blanca,1038,61166,58600
2019,Neuquén-Cipolletti,55,1065,675
2019,Neuquén-Ciudad Autónoma De Buenos Aires,1020,45717,41324
2019,Neuquén-Colonia 25 De Mayo,626,25707,11203
2019,Neuquén-Comodoro Rivadavia,421,17135,21708
2019,Neuquén-Fernandez Oro,48,645,541
2019,Neuquén-La Plata,149,5397,2987
2019,Neuquén-Mar Del Plata,497,21575,19977
2019,Neuquén-Paraná,66,3612,3486
2019,Neuquén-Rosario,394,22201,31831
2019,Neuquén-San Juan,649,30218,30949
2019,Neuquén-San Miguel De Tucumán,322,13524,13346
2019,Nogoya-Ciudad Autónoma De Buenos Aires,366,20498,18872
2019,Nogoya-Rosario,1685,98962,50275
2019,Nueva Esperanza-Ciudad Autónoma De Buenos Aires,307,18346,7891
2019,Nueva Esperanza-San Miguel De Tucumán,85,3930,677
2019,Obera-Ciudad Autónoma De Buenos Aires,708,20165,17194
2019,Obera-La Plata,51,2477,2610
2019,Olavarria-Ciudad Autónoma De Buenos Aires,3011,145931,107411
2019,Orán-Mendoza,445,25570,30962
2019,Orán-Salta,1732,99447,65201
2019,Pablo Nogues-Paraná,49,2043,418
2019,Pampa De Los Guanacos-Ingeniero Budge,285,16918,8809
2019,Paraná-Bahia Blanca,414,23494,25777
2019,Paraná-Caleta Olivia,48,2790,3811
2019,Paraná-Capilla Del Monte,404,23262,20160
2019,Paraná-Ciudad Autónoma De Buenos Aires,5236,254360,194815
2019,Paraná-Córdoba,1801,102730,69762
2019,Paraná-La Plata,618,36376,26107
2019,Paraná-Mar Del Plata,1778,99799,107561
2019,Paraná-Mendoza,663,31988,33296
2019,Paraná-Neuquén,66,3646,3933
2019,Paraná-Pablo Nogues,51,2122,390
2019,Paraná-Rosario,1723,85366,43262
2019,Paraná-Salta,351,20329,20191
2019,Paraná-San Carlos De Bariloche,380,18728,22011
2019,Paraná-San Miguel De Tucumán,376,20919,22839
2019,Paraná-Sauce,312,18072,10294
2019,Paraná-Sauce Viejo,63,1289,820
2019,Paraná-Villa Carlos Paz,812,36211,26297
2019,Partido De La Costa-Ciudad Autónoma De Buenos Aires,49,921,493
2019,Paso De Los Libres-Ciudad Autónoma De Buenos Aires,1270,61487,58410
2019,Paso De Los Libres-Corrientes,250,13844,8383
2019,Paso De Los Libres-La Cruz,189,10470,3026
2019,Paso De Los Libres-Posadas,654,36556,52872
2019,Paso De Los Libres-Santo Tome,208,11292,14311
2019,Pehuajo-Ciudad Autónoma De Buenos Aires,464,24561,15823
2019,Pergamino-Ciudad Autónoma De Buenos Aires,741,40431,34180
2019,Pergamino-Rosario,1034,50761,21882
2019,Perito Moreno-Comodoro Rivadavia,81,4038,2326
2019,Perito Moreno-San Carlos De Bariloche,51,2142,1043
2019,Pico Truncado-Rivadavia,892,52968,24140
2019,Piedra Del Aguila-Salvador Mazza,413,24018,35396
2019,Pinamar-Ciudad Autónoma De Buenos Aires,342,14937,13587
2019,Pirane-Ciudad Autónoma De Buenos Aires,357,20747,24957
2019,Pirane-La Plata,335,19681,20928
2019,Posadas-Ciudad Autónoma De Buenos Aires,700,27245,24102
2019,Posadas-Clorinda,678,39794,12445
2019,Posadas-Córdoba,382,17027,19034
2019,Posadas-Goya,281,16458,8603
2019,Posadas-Ituzaingo,565,32785,12582
2019,Posadas-La Cruz,174,9633,13145
2019,Posadas-La Plata,725,38297,38902
2019,Posadas-Mar Del Plata,177,10263,8525
2019,Posadas-Paso De Los Libres,340,19052,27020
2019,Posadas-Resistencia,1646,97054,49167
2019,Posadas-Rosario,2111,106703,97228
2019,Posadas-San Justo,2183,81410,69647
2019,Posadas-San Miguel De Tucumán,489,28563,24751
2019,Posadas-Santo Tome,573,30209,16270
2019,Posadas-Virasoro,588,24813,7756
2019,Puan-Ciudad Autónoma De Buenos Aires,321,13803,6875
2019,Puente Loyola-Ingeniero Budge,439,25927,11042
2019,Puerto Iguazú-Ciudad Autónoma De Buenos Aires,2622,140463,112778
2019,Puerto Iguazú-Córdoba,947,39500,46247
2019,Puerto Iguazú-Dominique,120,6654,7642
2019,Puerto Iguazú-La Plata,1691,80095,69780
2019,Puerto Iguazú-Mendoza,329,19070,29191
2019,Puerto Iguazú-Posadas,136,7948,2255
2019,Puerto Iguazú-Resistencia,597,34952,18427
2019,Puerto Iguazú-Rosario,265,12991,15706
2019,Puerto Iguazú-San Justo,1052,53387,49791
2019,Puerto Madryn-San Carlos De Bariloche,243,13732,10217
2019,Puerto Pilcomayo-Ciudad Autónoma De Buenos Aires,447,13199,10488
2019,Punta Alta-Ciudad Autónoma De Buenos Aires,485,25726,19861
2019,Punta Alta-Córdoba,434,24487,23891
2019,Punta Alta-Mendoza,355,19954,24446
2019,Quimili-Ciudad Autónoma De Buenos Aires,280,14217,10271
2019,Rafael Castillo-Campo Largo,308,17886,10724
2019,Rafael Castillo-Juan Jose Castelli,49,2842,1844
2019,Rawson-San Salvador De Jujuy,340,19291,19482
2019,Reconquista-Ciudad Autónoma De Buenos Aires,301,7919,6522
2019,Reconquista-Corrientes,501,32204,25044
2019,Reconquista-Resistencia,825,49435,28648
2019,Resistencia-Ciudad Autónoma De Buenos Aires,1115,51324,48882
2019,Resistencia-Clorinda,163,9454,6418
2019,Resistencia-Colonia Cano,392,25102,7365
2019,Resistencia-Córdoba,214,12465,11352
2019,Resistencia-Florencio Varela,320,18688,15346
2019,Resistencia-Garupa,346,20374,15096
2019,Resistencia-Gualeguaychu,351,20362,23786
2019,Resistencia-Ingeniero Budge,1329,51519,46466
2019,Resistencia-Itati,380,17863,9438
2019,Resistencia-La Plata,1310,69637,58073
2019,Resistencia-Posadas,1564,92342,42310
2019,Resistencia-Puerto Iguazú,668,39722,27386
2019,Resistencia-Reconquista,797,47618,21560
2019,Resistencia-Rosario,240,13883,9051
2019,Resistencia-San Vicente,163,9470,1549
2019,Rincon De Los Sauces-San Rafael,287,12628,10090
2019,Rincon De Los Sauces-Villa Regina,279,14719,4311
2019,Rio Ceballos-Ciudad Autónoma De Buenos Aires,76,1976,1212
2019,Rio Cuarto-Ciudad Autónoma De Buenos Aires,1267,68731,78653
2019,Rio Cuarto-Mina Clavero,147,4704,1623
2019,Rio Gallegos-Bahia Blanca,339,14155,12887
2019,Rio Gallegos-Clorinda,318,18444,20788
2019,Rio Gallegos-Mendoza,610,34918,44101
2019,Rio Gallegos-San Salvador De Jujuy,947,54357,108599
2019,Rivadavia-Pico Truncado,997,59090,23464
2019,Rojas-Ciudad Autónoma De Buenos Aires,631,34174,13698
2019,Roque Saenz Peña-Ciudad Autónoma De Buenos Aires,797,45585,38331
2019,Roque Saenz Peña-Ciudadela,337,19406,18172
2019,Roque Saenz Peña-F,53,3141,1875
2019,Roque Saenz Peña-Florencio Varela,1670,92409,65993
2019,Roque Saenz Peña-Ingeniero Budge,289,16786,12218
2019,Rosario Del Tala-Ciudad Autónoma De Buenos Aires,283,16243,9317
2019,Rosario-Caba,55,2929,2268
2019,Rosario-Capilla Del Monte,602,30361,26912
2019,Rosario-Ciudad Autónoma De Buenos Aires,11133,476475,296859
2019,Rosario-Ciudadela,197,11286,7339
2019,Rosario-Colon,1083,62687,51757
2019,Rosario-Concepcion Del Uruguay,292,16395,11995
2019,Rosario-Corral De Bustos,200,8948,1262
2019,Rosario-Corrientes,1049,60064,57198
2019,Rosario-Córdoba,1139,62954,46351
2019,Rosario-Federacion,336,19021,18247
2019,Rosario-Gualeguaychu,696,40204,27186
2019,Rosario-Junin,1165,57518,48793
2019,Rosario-Justiniano Posse,53,2385,361
2019,Rosario-La Plata,2205,126333,102025
2019,Rosario-Lomas De Zamora,104,6014,4373
2019,Rosario-Mar Del Plata,1458,78127,47899
2019,Rosario-Mendoza,637,37868,27119
2019,Rosario-Merlo,53,2781,2108
2019,Rosario-Monte Caseros,359,20939,19152
2019,Rosario-Neuquén,393,22186,28301
2019,Rosario-Nogoya,1671,98123,59543
2019,Rosario-Paraná,1716,85432,47903
2019,Rosario-Pergamino,1313,65499,35191
2019,Rosario-Posadas,2124,107042,103499
2019,Rosario-Puerto Iguazú,377,19319,21279
2019,Rosario-Resistencia,248,14314,8985
2019,Rosario-San Francisco,348,19369,8334
2019,Rosario-San Juan,684,38310,44322
2019,Rosario-San Martin De Los Andes,96,4032,5059
2019,Rosario-Victoria,800,41899,19007
2019,Rosario-Villa Carlos Paz,214,11525,10273
2019,Rosario-Villa General Belgrano,158,8815,5942
2019,Rosario-Villa Gesell,139,8092,6390
2019,Saladillo-Ciudad Autónoma De Buenos Aires,394,7822,5249
2019,Salliquelo-Ciudad Autónoma De Buenos Aires,342,16602,11500
2019,Salta-Aguas Blancas,2478,144163,101048
2019,Salta-Avellaneda,285,16322,19464
2019,Salta-Caba,183,10661,10081
2019,Salta-Ciudad Autónoma De Buenos Aires,564,31907,29555
2019,Salta-Clorinda,351,20474,22958
2019,Salta-Corrientes,906,47149,44645
2019,Salta-Córdoba,1703,84076,65082
2019,Salta-Formosa,392,22423,21857
2019,Salta-Humahuaca,751,15111,12906
2019,Salta-La Plata,142,7231,6660
2019,Salta-La Quiaca,1773,109281,112631
2019,Salta-Mendoza,333,14259,13579
2019,Salta-Orán,1713,98432,71969
2019,Salta-Paraná,370,21394,21962
2019,Salta-Purmamarca,49,964,573
2019,Salta-Salinas Grandes,627,12580,11411
2019,Salta-Salvador Mazza,3565,207155,157500
2019,Salta-San Miguel De Tucumán,3225,178751,156338
2019,Salta-San Salvador De Jujuy,6190,322228,182938
2019,Salta-Tartagal,571,27582,25027
2019,Salvador Mazza-Ciudad Autónoma De Buenos Aires,705,42329,44475
2019,Salvador Mazza-Córdoba,1194,68755,62001
2019,Salvador Mazza-La Plata,1102,54306,54015
2019,Salvador Mazza-La Rioja,330,18950,19702
2019,Salvador Mazza-Mendoza,942,54531,67471
2019,Salvador Mazza-Piedra Del Aguila,592,31456,45669
2019,Salvador Mazza-Salta,3526,204877,151881
2019,Salvador Mazza-San Miguel De Tucumán,361,20725,20864
2019,Salvador Mazza-San Salvador De Jujuy,383,23658,18037
2019,San Bernardo-Ciudad Autónoma De Buenos Aires,137,6435,5319
2019,San Carlos De Bariloche-Ciudad Autónoma De Buenos Aires,1938,98267,125569
2019,San Carlos De Bariloche-Comodoro Rivadavia,347,20475,25394
2019,San Carlos De Bariloche-Córdoba,282,11948,7482
2019,San Carlos De Bariloche-El Calafate,79,3587,2836
2019,San Carlos De Bariloche-Esquel,1281,61589,47698
2019,San Carlos De Bariloche-General Roca,362,21114,19504
2019,San Carlos De Bariloche-La Plata,345,14097,15436
2019,San Carlos De Bariloche-Lago Puelo,2142,96475,64585
2019,San Carlos De Bariloche-Mar Del Plata,323,13780,14134
2019,San Carlos De Bariloche-Mendoza,355,19506,15433
2019,San Carlos De Bariloche-Paraná,357,17378,18549
2019,San Carlos De Bariloche-Puerto Madryn,231,13398,9332
2019,San Carlos De Bariloche-San Martin De Los Andes,407,18374,12267
2019,San Carlos De Bariloche-Villa La Angostura,2713,121943,83285
2019,San Carlos De Bariloche-Villa Traful,112,4451,1526
2019,San Fernando Del Valle De Catamarca-Belen,966,56830,40102
2019,San Fernando Del Valle De Catamarca-Ciudad Autónoma De Buenos Aires,1379,60945,54337
2019,San Fernando Del Valle De Catamarca-Córdoba,2094,112204,78037
2019,San Fernando Del Valle De Catamarca-Fiambala,651,36790,27349
2019,San Fernando Del Valle De Catamarca-Frias,908,40067,28443
2019,San Fernando Del Valle De Catamarca-La Plata,225,13044,9682
2019,San Fernando Del Valle De Catamarca-San Miguel De Tucumán,1069,61797,24461
2019,San Fernando Del Valle De Catamarca-Santa Maria,291,17445,7983
2019,San Fernando Del Valle De Catamarca-Santiago Del Estero,296,17568,10632
2019,San Francisco-Ciudad Autónoma De Buenos Aires,702,30162,22523
2019,San Francisco-Rosario,291,16135,6739
2019,San Guillermo-Santa Fe,523,30978,15413
2019,San Jorge-Córdoba,309,14784,8834
2019,San Jose De Jachal-Mendoza,249,11416,11119
2019,San Jose-San Miguel De Tucumán,1140,68325,31879
2019,San Juan-Ciudad Autónoma De Buenos Aires,1131,53832,44257
2019,San Juan-Córdoba,1309,74669,51505
2019,San Juan-La Plata,316,18322,16912
2019,San Juan-Mar Del Plata,372,17318,16984
2019,San Juan-Mendoza,6606,352649,155353
2019,San Juan-Neuquén,703,32672,39130
2019,San Juan-Rosario,679,38028,44933
2019,San Juan-Schaqui,429,24882,13155
2019,San Juan-Villa Union,99,4455,1516
2019,San Justo-Capilla Del Monte,48,2688,2448
2019,San Justo-Clorinda,261,13734,13408
2019,San Justo-Garupa,122,5814,6038
2019,San Justo-Posadas,1294,38056,32394
2019,San Justo-Puerto Iguazú,1156,58543,53244
2019,San Luis-Ciudad Autónoma De Buenos Aires,533,20280,15258
2019,San Luis-Córdoba,304,17398,12254
2019,San Luis-Schaqui,314,18212,12248
2019,San Martin De Los Andes-Ciudad Autónoma De Buenos Aires,1249,59146,74788
2019,San Martin De Los Andes-Córdoba,133,5586,4261
2019,San Martin De Los Andes-Rosario,92,3878,3924
2019,San Martin De Los Andes-San Carlos De Bariloche,413,18644,13225
2019,San Miguel De Tucumán-Aguas Blancas,64,3814,2018
2019,San Miguel De Tucumán-Cafayate,1292,76912,45559
2019,San Miguel De Tucumán-Ciudad Autónoma De Buenos Aires,1329,58956,54089
2019,San Miguel De Tucumán-Córdoba,2457,128174,113324
2019,San Miguel De Tucumán-Florencio Varela,339,20209,14261
2019,San Miguel De Tucumán-Jardin America,451,21587,12603
2019,San Miguel De Tucumán-La Banda,705,40110,27586
2019,San Miguel De Tucumán-La Plata,905,53473,46154
2019,San Miguel De Tucumán-La Rioja,672,40305,23705
2019,San Miguel De Tucumán-Mar Del Plata,955,55746,44174
2019,San Miguel De Tucumán-Mendoza,342,18966,30022
2019,San Miguel De Tucumán-Mina Alumbrera,59,2363,827
2019,San Miguel De Tucumán-Neuquén,313,13200,15904
2019,San Miguel De Tucumán-Nueva Esperanza,110,5160,837
2019,San Miguel De Tucumán-Paraná,373,20844,21605
2019,San Miguel De Tucumán-Posadas,486,28415,28271
2019,San Miguel De Tucumán-Rio Negro,55,3180,2862
2019,San Miguel De Tucumán-Salta,3344,183805,147755
2019,San Miguel De Tucumán-Salvador Mazza,362,20748,25921
2019,San Miguel De Tucumán-San Fernando Del Valle De Catamarca,1081,62376,26951
2019,San Miguel De Tucumán-San Jose,958,57465,30823
2019,San Miguel De Tucumán-San Jose Del Boqueron,229,12000,2524
2019,San Miguel De Tucumán-San Salvador De Jujuy,219,12601,10267
2019,San Miguel De Tucumán-Santiago Del Estero,9062,497582,244197
2019,San Miguel De Tucumán-Termas De Rio Hondo,72,1941,1121
2019,San Miguel De Tucumán-Villa Carlos Paz,83,4551,3780
2019,San Miguel Del Monte-Ciudad Autónoma De Buenos Aires,356,6776,3617
2019,San Miguel-Mar Del Plata,652,33661,20823
2019,San Nicolas-Ciudad Autónoma De Buenos Aires,704,40084,33355
2019,San Nicolas-Cruz Del Eje,219,12264,8385
2019,San Nicolas-Victoria,107,4887,2274
2019,San Pedro-Caba,318,6415,5616
2019,San Pedro-Ciudad Autónoma De Buenos Aires,723,24202,22234
2019,San Pedro-Florencio Varela,555,32878,11415
2019,San Pedro-Rosario,224,4738,2895
2019,San Rafael-Ciudad Autónoma De Buenos Aires,848,40789,29494
2019,San Rafael-Córdoba,369,20619,21406
2019,San Rafael-Rincon De Los Sauces,298,13112,10168
2019,San Rafael-San Luis,51,2877,1769
2019,San Salvador De Jujuy-Aguas Blancas,352,21826,18035
2019,San Salvador De Jujuy-Caba,184,10187,9721
2019,San Salvador De Jujuy-Ciudad Autónoma De Buenos Aires,1915,101894,102205
2019,San Salvador De Jujuy-Córdoba,1894,70736,53806
2019,San Salvador De Jujuy-Esquel,437,25775,43427
2019,San Salvador De Jujuy-Mar Del Plata,50,2999,2961
2019,San Salvador De Jujuy-Mendoza,574,32827,40855
2019,San Salvador De Jujuy-Rawson,336,19098,20415
2019,San Salvador De Jujuy-Rio Gallegos,941,54714,109816
2019,San Salvador De Jujuy-Salta,6207,323475,191663
2019,San Salvador De Jujuy-Salvador Mazza,379,23445,15204
2019,San Salvador De Jujuy-San Miguel De Tucumán,218,12167,7676
2019,San Vicente-Ingeniero Budge,358,21450,17068
2019,San Vicente-Resistencia,207,12010,3798
2019,Santa Elena-Ciudad Autónoma De Buenos Aires,138,8004,5812
2019,Santa Fe-Ciudad Autónoma De Buenos Aires,199,10122,7929
2019,Santa Fe-Concepcion Del Uruguay,1001,57126,50338
2019,Santa Fe-Córdoba,698,39580,34059
2019,Santa Fe-Gualeguaychu,556,32706,31722
2019,Santa Fe-Mocoreta,329,18937,15723
2019,Santa Fe-San Guillermo,749,44438,27552
2019,Santa Maria-Salta,179,8049,3076
2019,Santa Maria-San Fernando Del Valle De Catamarca,258,15435,8827
2019,Santa Rosa-Ciudad Autónoma De Buenos Aires,2167,98334,89456
2019,Santa Rosa-La Plata,1402,51442,48717
2019,Santa Rosa-Mar Del Plata,261,14912,9234
2019,Santa Rosa-Mendoza,229,13656,6280
2019,Santa Rosa-Villa Carlos Paz,778,37739,32369
2019,Santa Teresita-Ciudad Autónoma De Buenos Aires,99,5378,4311
2019,Santiago Del Estero-Aguas Blancas,55,3231,1765
2019,Santiago Del Estero-Ciudad Autónoma De Buenos Aires,76,4015,2685
2019,Santiago Del Estero-Ingeniero Budge,76,4369,2213
2019,Santiago Del Estero-Mar Del Plata,86,5154,4018
2019,Santiago Del Estero-San Fernando Del Valle De Catamarca,293,17450,10619
2019,Santiago Del Estero-San Miguel De Tucumán,8809,483922,263504
2019,Santo Tome-Paso De Los Libres,120,6466,2730
2019,Santo Tome-Posadas,1175,65301,48086
2019,Sauce-Ciudad Autónoma De Buenos Aires,322,18652,12885
2019,Sauce-Paraná,315,18248,13134
2019,Saujil-Córdoba,298,17504,16881
2019,Schaqui-Ciudad Autónoma De Buenos Aires,325,18397,13070
2019,Schaqui-Córdoba,357,20706,18103
2019,Schaqui-San Luis,314,18212,11013
2019,Sumampa-Córdoba,322,14913,10140
2019,Sunchales-Ciudad Autónoma De Buenos Aires,430,18683,15948
2019,Tandil-Ciudad Autónoma De Buenos Aires,2460,114955,80661
2019,Tartagal-Salta,534,25703,22035
2019,Termas De Rio Hondo-Ciudad Autónoma De Buenos Aires,292,17718,12195
2019,Termas De Rio Hondo-San Miguel,81,1539,603
2019,Termas De Rio Hondo-San Miguel De Tucumán,65,1758,976
2019,Tinogasta-Caleta Olivia,83,4587,4600
2019,Trenque Lauquen-Ciudad Autónoma De Buenos Aires,444,19091,11499
2019,Tres Isletas-Florencio Varela,620,37228,21094
2019,Vallecito-Mendoza,81,4954,1317
2019,Venado Tuerto-Ciudad Autónoma De Buenos Aires,1683,93099,83490
2019,Victoria-Rosario,699,40171,18669
2019,Victoria-San Nicolas,53,3197,725
2019,Viedma-Bahia Blanca,511,29531,15827
2019,Viedma-Ciudad Autónoma De Buenos Aires,1022,33542,26240
2019,Viedma-Florencio Varela,145,6235,5328
2019,Viedma-La Plata,124,5332,3070
2019,Vila Gobernador Galvez-Ciudad Autónoma De Buenos Aires,241,12457,7764
